pub_year,lexeme,target,n_docs,n_pos,prevalence,prev_lo95,prev_hi95,std_prev,std_lo95,std_hi95,L_star
2015,invade,abstract,928889,994,0.0010700955657780423,0.0010056387712729874,0.0011386790336661901,0.0014793490125009799,0.0014775105802655288,0.00148118972886187,250
2016,invade,abstract,979382,1051,0.0010731257058022303,0.001010210096166178,0.0011399552111901017,0.0014359672701432116,0.0014344120093731942,0.001437524214776664,250
2017,invade,abstract,1041137,1072,0.0010296435531539077,0.0009698524880643445,0.0010931166831490253,0.0013938559166287428,0.0013925404073446342,0.0013951726669158872,250
2018,invade,abstract,1155793,1135,0.000982009754341824,0.0009265421558036259,0.0010407944705456058,0.001352977852588406,0.0013518478759335236,0.001354108772482489,250
2019,invade,abstract,1250507,1189,0.0009508143496997618,0.000898306745206524,0.0010063880242063396,0.001313297056139418,0.0013122853466596034,0.0013143095445725577,250
2020,invade,abstract,1408496,1541,0.001094074814553964,0.0010408232173758937,0.0011500477845154562,0.0012747785519348644,0.0012738088979675646,0.0012757489430832215,250
2021,invade,abstract,1499230,1624,0.0010832227209967783,0.0010318308951189534,0.001137171277121575,0.0012373883810823047,0.001236388519085077,0.001238389050660983,250
2022,invade,abstract,1536944,1624,0.0010566422719370386,0.0010065108944657545,0.001109267774857306,0.0012010935719082747,0.0012000082541017835,0.0012021798701221673,250
2023,invade,abstract,1702456,1755,0.0010308636464026089,0.0009837720244928018,0.0010802070328984835,0.0011658621115460145,0.0011646565344277469,0.0011670689351416174,250
2024,invade,abstract,1690890,1613,0.0009539355014223279,0.0009085244711986433,0.001001614048221443,0.0011316629183242242,0.0011303185463005607,0.001133008887495965,250
2025,invade,abstract,1079802,891,0.0008251512777342513,0.0007727399867718855,0.0008811142435479074,0.001098465814935293,0.0010969748280516118,0.0010999588261078554,250
2010,munition,any,573735,40,6.971859830758102e-05,5.120331580514995e-05,9.492843049167406e-05,0.00010674053402435153,0.00010561838281125597,0.00010787460633923796,250
2011,munition,any,619953,57,9.194245370213548e-05,7.097246314019229e-05,0.00011910763750584836,0.00010269092056131402,0.00010169001340248573,0.00010370167835548593,250
2012,munition,any,692532,51,7.364280639739391e-05,5.6016055540096035e-05,9.681568613227726e-05,9.87949296091853e-05,9.790661095388322e-05,9.969130728471653e-05,250
2013,munition,any,784638,48,6.117470731725967e-05,4.614454752006985e-05,8.110007995871338e-05,9.5046734611925e-05,9.426256870437626e-05,9.583742333379416e-05,250
2014,munition,any,888573,66,7.427639597421933e-05,5.838894673825578e-05,9.448636182557811e-05,9.144072991753191e-05,9.075240948912162e-05,9.213427049777107e-05,250
2015,munition,any,928889,51,5.4904299652595734e-05,4.1762617279199026e-05,7.21810521051734e-05,8.797152240910098e-05,8.737074795072422e-05,8.857642751744499e-05,250
2016,munition,any,979382,98,0.00010006310101676363,8.211697655918618e-05,0.00012193075454036195,8.463392345247295e-05,8.411224035837221e-05,8.515884186727499e-05,250
2017,munition,any,1041137,67,6.435272207211923e-05,5.0678711041617897e-05,8.171592120386591e-05,8.142294114853134e-05,8.097152062184206e-05,8.187687816254961e-05,250
2018,munition,any,1155793,51,4.4125548432980645e-05,3.3563789156959754e-05,5.8010659763581884e-05,7.833377287865784e-05,7.79431301773412e-05,7.872637328561228e-05,250
2019,munition,any,1250507,72,5.757664691201249e-05,4.572516304888384e-05,7.249968868308937e-05,7.536179813227736e-05,7.502147677331703e-05,7.570366318064227e-05,250
2020,munition,any,1408496,66,4.6858493030864125e-05,3.68355377977078e-05,5.960853327865065e-05,7.250257160585029e-05,7.220091433877247e-05,7.280548911294096e-05,250
2021,munition,any,1499230,75,5.0025679848989146e-05,3.991307813199013e-05,6.27003064958539e-05,6.975181656306114e-05,6.947609084519128e-05,7.002863646090422e-05,250
2022,munition,any,1536944,75,4.879813447985092e-05,3.8933674576256685e-05,6.116175785863507e-05,6.710541844634501e-05,6.684260205484852e-05,6.736926812798647e-05,250
2023,munition,any,1702456,110,6.461253624175896e-05,5.361393763436807e-05,7.786725996550402e-05,6.455941873025508e-05,6.429757571509272e-05,6.48223279958819e-05,250
2024,munition,any,1690890,114,6.742011603356812e-05,5.612817301887244e-05,8.098360368537802e-05,6.21100090075395e-05,6.183957407396179e-05,6.238162652511508e-05,250
2025,munition,any,1079802,55,5.093526405766983e-05,3.913598049576929e-05,6.629173108883745e-05,5.9753525299135525e-05,5.946781448382413e-05,6.0040608718589966e-05,250
2010,munition,title,573735,8,1.3943719661516205e-05,7.065646006940884e-06,2.7517089877288457e-05,2.39668732796308e-05,2.373170105732744e-05,2.420437591370411e-05,250
2011,munition,title,619953,19,3.06474845673785e-05,1.9621238985642854e-05,4.786968299892138e-05,2.2468186588089108e-05,2.2255573785153044e-05,2.2682830485753467e-05,250
2012,munition,title,692532,12,1.7327719152327978e-05,9.912579218261429e-06,3.0289612717460395e-05,2.1063213184166885e-05,2.0870531607286524e-05,2.1257673604132552e-05,250
2013,munition,title,784638,14,1.7842622967534075e-05,1.062895190043281e-05,2.9951931170362776e-05,1.9746093389582753e-05,1.9570926869359242e-05,1.9922827679115393e-05,250
2014,munition,title,888573,14,1.5755599146046525e-05,9.385696993039994e-06,2.644852390384769e-05,1.8511333889408336e-05,1.8351468506278482e-05,1.8672591883897407e-05,250
2015,munition,title,928889,15,1.614832342723404e-05,9.786542617487517e-06,2.6645494868716287e-05,1.735378482952456e-05,1.7207201941553018e-05,1.750161639041011e-05,250
2016,munition,title,979382,24,2.4505249228595176e-05,1.646827595839035e-05,3.646434428806424e-05,1.6268618345364116e-05,1.61334899548316e-05,1.6404878504808773e-05,250
2017,munition,title,1041137,13,1.2486349058769402e-05,7.297424370771724e-06,2.136484458688535e-05,1.5251308432543556e-05,1.5125994088174123e-05,1.5377660952871775e-05,250
2018,munition,title,1155793,12,1.038248198423074e-05,5.939446671351988e-06,1.8149093651662968e-05,1.4297612075566294e-05,1.4180656201666342e-05,1.4415532536651565e-05,250
2019,munition,title,1250507,11,8.79643216711302e-06,4.911964117759385e-06,1.575275782143468e-05,1.3403551556007523e-05,1.3293679945359173e-05,1.3514331237839472e-05,250
2020,munition,title,1408496,11,7.809748838477354e-06,4.360995383738717e-06,1.3985800306298024e-05,1.256539786649753e-05,1.246151216830404e-05,1.2670149599358599e-05,250
2021,munition,title,1499230,21,1.4007190357716962e-05,9.162032920403052e-06,2.141455730390002e-05,1.1779655161417014e-05,1.1680824560389516e-05,1.1879321950987242e-05,250
2022,munition,title,1536944,13,8.458343309840826e-06,4.943325082779611e-06,1.4472726663237734e-05,1.1043046179532304e-05,1.0948496014608226e-05,1.1138412861546924e-05,250
2023,munition,title,1702456,17,9.985573782817295e-06,6.234805440258702e-06,1.5992713764110992e-05,1.0352498577840924e-05,1.0261596231010829e-05,1.0444206174670083e-05,250
2024,munition,title,1690890,21,1.241949505881518e-05,8.123527628732385e-06,1.898725703244087e-05,9.705132119689784e-06,9.617370955918872e-06,9.793694120453443e-06,250
2025,munition,title,1079802,9,8.334861391255063e-06,4.385137839426318e-06,1.5842071518124717e-05,9.098246663784147e-06,9.01322902686837e-06,9.184066225535317e-06,250
2010,munition,abstract,573735,38,6.623266839220198e-05,4.825780070104829e-05,9.090213244498858e-05,0.00010324776050082708,0.00010215168703661815,0.0001043555934541895,250
2011,munition,abstract,619953,54,8.710337719149677e-05,6.676449852476331e-05,0.00011363750906905552,9.939035254374781e-05,9.841332907366214e-05,0.00010037707469025484,250
2012,munition,abstract,692532,49,7.075485320533925e-05,5.3524545297940846e-05,9.353132202896313e-05,9.567704623393293e-05,9.481065873156502e-05,9.655135009120596e-05,250
2013,munition,abstract,784638,44,5.607681504082137e-05,4.1775803514786566e-05,7.527308932776283e-05,9.210245936019416e-05,9.13384919172118e-05,9.287281613621525e-05,250
2014,munition,abstract,888573,65,7.315099603521602e-05,5.739882012977799e-05,9.322569828661465e-05,8.866141066333328e-05,8.799175220695736e-05,8.933616507894736e-05,250
2015,munition,abstract,928889,49,5.2751189862297864e-05,3.990508059531324e-05,6.973238701693871e-05,8.534891233877024e-05,8.4765431455264e-05,8.593640925423724e-05,250
2016,munition,abstract,979382,96,9.80209969143807e-05,8.02770473392538e-05,0.00011968649157507559,8.21601628184942e-05,8.16545362907811e-05,8.266892006080601e-05,250
2017,munition,abstract,1041137,66,6.339223368298313e-05,4.983281585950003e-05,8.064084669546847e-05,7.909053982195973e-05,7.865401837607422e-05,7.952948372280734e-05,250
2018,munition,abstract,1155793,50,4.3260341600961415e-05,3.281677408838491e-05,5.702726691939962e-05,7.613559366593483e-05,7.575869641134819e-05,7.651436582963997e-05,250
2019,munition,abstract,1250507,70,5.597729560890103e-05,4.4310567865471044e-05,7.071559108641103e-05,7.32910408236762e-05,7.29632097858015e-05,7.362034473091779e-05,250
2020,munition,abstract,1408496,66,4.6858493030864125e-05,3.68355377977078e-05,5.960853327865065e-05,7.055275772416294e-05,7.02621121930276e-05,7.084460545143396e-05,250
2021,munition,abstract,1499230,73,4.869166171968277e-05,3.873005065794093e-05,6.121530454754974e-05,6.791677478246318e-05,6.765027719315091e-05,6.818432212537902e-05,250
2022,munition,abstract,1536944,72,4.6846209100656886e-05,3.720342482449403e-05,5.898816660932316e-05,6.53792706526381e-05,6.512364197512076e-05,6.563590267900793e-05,250
2023,munition,abstract,1702456,107,6.285037616243827e-05,5.2016826611378364e-05,7.59400587821872e-05,6.293656669490608e-05,6.26798121074267e-05,6.319437295675648e-05,250
2024,munition,abstract,1690890,108,6.387168887390665e-05,5.290839129627698e-05,7.710654721164594e-05,6.058512164909618e-05,6.031784654272718e-05,6.085358100920069e-05,250
2025,munition,abstract,1079802,54,5.000916834753038e-05,3.833174561946008e-05,6.524378113412372e-05,5.8321526506715456e-05,5.8037348152925075e-05,5.8607096250810615e-05,250
2010,shoot_for,any,573735,3,5.228894873068577e-06,1.7782976841494717e-06,1.537490532311195e-05,1.1090576643453125e-05,1.061672590384278e-05,1.1585576268706124e-05,250
2011,shoot_for,any,619953,3,4.83907651063871e-06,1.6457240390930752e-06,1.4228701666954758e-05,1.0038021906831019e-05,9.63782739611189e-06,1.0454833645210558e-05,250
2012,shoot_for,any,692532,7,1.010783617219132e-05,4.896336354145667e-06,2.0866169717902892e-05,9.085359307802853e-06,8.748620682210191e-06,9.435059043061468e-06,250
2013,shoot_for,any,784638,6,7.64683841465746e-06,3.5046191972799066e-06,1.6684794601047996e-05,8.223108801208964e-06,7.940811901694266e-06,8.515441306886881e-06,250
2014,shoot_for,any,888573,5,5.626999695016616e-06,2.4035202488295118e-06,1.3173589321086713e-05,7.4426899952030695e-06,7.20685594075125e-06,7.686241322513163e-06,250
2015,shoot_for,any,928889,3,3.229664685446808e-06,1.098378041090484e-06,9.496448812390456e-06,6.736336779798946e-06,6.539884694691497e-06,6.93869006282581e-06,250
2016,shoot_for,any,979382,4,4.084208204765863e-06,1.5882699200090919e-06,1.050242847425804e-05,6.097020055662758e-06,5.933642336893729e-06,6.264896210678754e-06,250
2017,shoot_for,any,1041137,5,4.802441945680539e-06,2.051317834374161e-06,1.1243193599160436e-05,5.518377794755131e-06,5.3824286311222325e-06,5.657760737410629e-06,250
2018,shoot_for,any,1155793,5,4.326034160096142e-06,1.847824585956136e-06,1.012786034775916e-05,4.994651737287516e-06,4.881052992911014e-06,5.110894298231451e-06,250
2019,shoot_for,any,1250507,5,3.998378257778645e-06,1.7078693695398195e-06,9.360774229380892e-06,4.5206300954119816e-06,4.4248039480293445e-06,4.618531500414956e-06,250
2020,shoot_for,any,1408496,3,2.129931501402915e-06,7.243691798210311e-07,6.262822817659825e-06,4.0915956937712534e-06,4.009438477855437e-06,4.175436382318166e-06,250
2021,shoot_for,any,1499230,4,2.6680362586127544e-06,1.0375476703772788e-06,6.860792463922158e-06,3.703279031082537e-06,3.6311881540684594e-06,3.7768011407124114e-06,250
2022,shoot_for,any,1536944,6,3.903850758388074e-06,1.7891710078494823e-06,8.517918402327204e-06,3.3518157958547736e-06,3.28676113226973e-06,3.4181580780460323e-06,250
2023,shoot_for,any,1702456,4,2.3495467724275987e-06,9.136932226667289e-07,6.041806421041342e-06,3.0337084136252473e-06,2.973305644057262e-06,3.0953382629875404e-06,250
2024,shoot_for,any,1690890,5,2.9570226330512333e-06,1.2630639606197104e-06,6.922818843680049e-06,2.745791243190838e-06,2.6883200658531917e-06,2.804491041704752e-06,250
2025,shoot_for,any,1079802,1,9.260957101394515e-07,1.634786517653264e-07,5.246252057602108e-06,2.4851990755959212e-06,2.429540079399546e-06,2.5421331756724513e-06,250
2010,shoot_for,title,573735,0,0.0,0.0,6.695483281080667e-06,7.587697445188998e-07,7.29285462068725e-07,7.894460461036007e-07,250
2011,shoot_for,title,619953,1,1.6130255035462366e-06,2.8473866585950294e-07,9.13762500537378e-06,6.973887843028678e-07,6.722892337754137e-07,7.234254121316986e-07,250
2012,shoot_for,title,692532,2,2.887953192054663e-06,7.919812884695621e-07,1.0530838919905734e-05,6.409732564717098e-07,6.197159107239018e-07,6.629597660845201e-07,250
2013,shoot_for,title,784638,0,0.0,0.0,4.895811843977138e-06,5.891214812805439e-07,5.712164862612684e-07,6.075877147436758e-07,250
2014,shoot_for,title,888573,1,1.1253999390033233e-06,1.986607509797982e-07,6.375288229171331e-06,5.414642728790882e-07,5.264676994381911e-07,5.568880274936178e-07,250
2015,shoot_for,title,928889,0,0.0,0.0,4.135524195300222e-06,4.976623107290303e-07,4.851694862329849e-07,5.104768178301181e-07,250
2016,shoot_for,title,979382,0,0.0,0.0,3.922314023829641e-06,4.574037236578338e-07,4.470424735779992e-07,4.6800511971779123e-07,250
2017,shoot_for,title,1041137,1,9.60488389136108e-07,1.6954980553338762e-07,5.441082865939972e-06,4.2040186934831115e-07,4.1182560478057473e-07,4.291567344729739e-07,250
2018,shoot_for,title,1155793,1,8.652068320192284e-07,1.5273026727580328e-07,4.901323015411116e-06,3.8639329345455773e-07,3.792742720948618e-07,3.936459396048036e-07,250
2019,shoot_for,title,1250507,3,2.399026954667187e-06,8.158859872683737e-07,7.054064831561217e-06,3.5513585381376433e-07,3.491599438998526e-07,3.61214042030281e-07,250
2020,shoot_for,title,1408496,0,0.0,0.0,2.727340612772398e-06,3.264069963987503e-07,3.2127301282353666e-07,3.316230216567623e-07,250
2021,shoot_for,title,1499230,1,6.670090646531886e-07,1.1774348797900623e-07,3.7785525127903785e-06,3.0000217073638103e-07,2.954299074399557e-07,3.0464519729934294e-07,250
2022,shoot_for,title,1536944,1,6.50641793064679e-07,1.1485426217597496e-07,3.685833479543096e-06,2.7573337351000526e-07,2.7148085414200096e-07,2.800525050005033e-07,250
2023,shoot_for,title,1702456,0,0.0,0.0,2.2564167019660314e-06,2.5342780997659474e-07,2.493092965901503e-07,2.576143599279673e-07,250
2024,shoot_for,title,1690890,0,0.0,2.117582368135751e-22,2.2718509740267913e-06,2.3292666366812635e-07,2.2881931682952024e-07,2.3710773808483332e-07,250
2025,shoot_for,title,1079802,0,0.0,0.0,3.5575458783444845e-06,2.1408396561765047e-07,2.099202408603301e-07,2.1833027698023848e-07,250
2010,shoot_for,abstract,573735,3,5.228894873068577e-06,1.7782976841494717e-06,1.537490532311195e-05,8.921100278327986e-06,8.592667386524644e-06,9.262086567170133e-06,250
2011,shoot_for,abstract,619953,2,3.2260510070924733e-06,8.846999927914279e-07,1.176369469584913e-05,8.11205112075902e-06,7.839377125768867e-06,8.394209349282963e-06,250
2012,shoot_for,abstract,692532,5,7.2198829801366575e-06,3.08390627630979e-06,1.6902725450269462e-05,7.376373597922938e-06,7.151649696169014e-06,7.608158870121985e-06,250
2013,shoot_for,abstract,784638,6,7.64683841465746e-06,3.5046191972799066e-06,1.6684794601047996e-05,6.707413823696176e-06,6.5236686360698515e-06,6.896334329540163e-06,250
2014,shoot_for,abstract,888573,4,4.501599756013293e-06,1.7505855814822048e-06,1.1575733840992744e-05,6.099121319662858e-06,5.950090548313686e-06,6.2518848126861515e-06,250
2015,shoot_for,abstract,928889,3,3.229664685446808e-06,1.098378041090484e-06,9.496448812390456e-06,5.545994297892536e-06,5.425987299186655e-06,5.6686554860215935e-06,250
2016,shoot_for,abstract,979382,4,4.084208204765863e-06,1.5882699200090919e-06,1.050242847425804e-05,5.0430299050084875e-06,4.94678853282264e-06,5.141143674617267e-06,250
2017,shoot_for,abstract,1041137,4,3.841953556544432e-06,1.494061690553749e-06,9.87948005246554e-06,4.5856789777829094e-06,4.5082326587816166e-06,4.664455730416093e-06,250
2018,shoot_for,abstract,1155793,4,3.4608273280769136e-06,1.345848958139313e-06,8.899428062818889e-06,4.169804901254649e-06,4.106356479494623e-06,4.234233677545049e-06,250
2019,shoot_for,abstract,1250507,2,1.599351303111458e-06,4.385999240890046e-07,5.832004504695026e-06,3.7916461974319813e-06,3.7375857396104876e-06,3.846488582963484e-06,250
2020,shoot_for,abstract,1408496,3,2.129931501402915e-06,7.243691798210311e-07,6.262822817659825e-06,3.4477825063532065e-06,3.3989511546953035e-06,3.4973153957669744e-06,250
2021,shoot_for,abstract,1499230,3,2.0010271939595658e-06,6.805300522772227e-07,5.8837953708455306e-06,3.1351036519343837e-06,3.0882371357177106e-06,3.1826814034788748e-06,250
2022,shoot_for,abstract,1536944,5,3.253208965323395e-06,1.3895771926820585e-06,7.616231883803103e-06,2.850781512912831e-06,2.8037800493813907e-06,2.89857088816767e-06,250
2023,shoot_for,abstract,1702456,4,2.3495467724275987e-06,9.136932226667289e-07,6.041806421041342e-06,2.5922444445483757e-06,2.544060697716966e-06,2.6413407746874286e-06,250
2024,shoot_for,abstract,1690890,5,2.9570226330512333e-06,1.2630639606197104e-06,6.922818843680049e-06,2.357154019800685e-06,2.307470288252689e-06,2.4079075234056523e-06,250
2025,shoot_for,abstract,1079802,1,9.260957101394515e-07,1.634786517653264e-07,5.246252057602108e-06,2.143383879667544e-06,2.092305042761059e-06,2.195709686684827e-06,250
2010,tackle,any,573735,1192,0.0020776142295659147,0.001963080147883916,0.002198815973266317,0.0027880233554533175,0.0027829632624333457,0.002793092623163548,250
2011,tackle,any,619953,1419,0.00228888318953211,0.0021729725090045273,0.002410961837350222,0.0029422437324874,0.0029372601353883977,0.0029472357601730763,250
2012,tackle,any,692532,1615,0.0023320222025841404,0.0022211471144856004,0.002448418365343769,0.0031049682957749857,0.0031000808559002507,0.003109863416917762,250
2013,tackle,any,784638,1876,0.0023909114776495656,0.002285257895522964,0.002501437460714685,0.0032766629737694874,0.0032718919245211947,0.00328144095722316,250
2014,tackle,any,888573,2237,0.0025175196635504344,0.0024154548945881315,0.0026238858240707074,0.003457818879354493,0.003453184496529709,0.0034624594601920145,250
2015,tackle,any,928889,2500,0.00269138723787234,0.002588065642148966,0.0027988220971969318,0.0036489536321154484,0.0036444753953241878,0.003653437351470411,250
2016,tackle,any,979382,3123,0.003188745555870947,0.0030790197852118375,0.0033023686260310625,0.003850612745575747,0.0038463080279680295,0.003854922262300887,250
2017,tackle,any,1041137,3406,0.0032714234533975837,0.0031635551594257527,0.0033829572694503494,0.00406337108207036,0.004059253122035654,0.004067493202559785,250
2018,tackle,any,1155793,3963,0.003428814675292202,0.0033238826802176984,0.0035370475234085957,0.0042878343779769405,0.00428390917808268,0.0042917631588961615,250
2019,tackle,any,1250507,4567,0.0036521187006550142,0.003547906321337883,0.003759380553648881,0.0045246408420627155,0.004520902545740315,0.004528382215489377,250
2020,tackle,any,1408496,5765,0.004093018368529268,0.003988923287324877,0.004199818464235981,0.004774462829734008,0.004770887193581128,0.004778041132852685,250
2021,tackle,any,1499230,6945,0.004632377954016395,0.00452494541931502,0.004742349031096647,0.00503800859599272,0.005034544780827716,0.005041474782220501,250
2022,tackle,any,1536944,7170,0.0046651016562737485,0.0045586033210154,0.004774076078960847,0.005316024129907492,0.0053125867143204416,0.005319463757719396,250
2023,tackle,any,1702456,8670,0.00509264262923682,0.004986830160757859,0.0052006885321699775,0.005609295073395317,0.005605760651169669,0.005612831711489549,250
2024,tackle,any,1690890,9441,0.0055834501357273384,0.005472255953324503,0.00569689079957094,0.005918648727079507,0.005914861699699412,0.005922438164682297,250
2025,tackle,any,1079802,4917,0.004553612606755683,0.004428375080277208,0.004682375279740982,0.006244956145938896,0.006240742890946365,0.006249172227500154,250
2010,tackle,title,573735,27,4.706005385761719e-05,3.2344251456146135e-05,6.84707093605613e-05,3.1153935487881724e-05,3.0772152954029396e-05,3.154045455433743e-05,250
2011,tackle,title,619953,26,4.193866309220215e-05,2.8621575383595085e-05,6.145156372282007e-05,3.3068346794615623e-05,3.2685836074307324e-05,3.3455333752143595e-05,250
2012,tackle,title,692532,32,4.620725107287461e-05,3.2732759940897744e-05,6.522817544951713e-05,3.510039466790311e-05,3.471837922731916e-05,3.548661337549275e-05,250
2013,tackle,title,784638,34,4.333208434972561e-05,3.101062974534836e-05,6.054892650661644e-05,3.7257307105371135e-05,3.6877124040415776e-05,3.764140950313189e-05,250
2014,tackle,title,888573,38,4.2765197682126285e-05,3.115907748307618e-05,5.869410695240206e-05,3.954675615156462e-05,3.916985183668643e-05,3.9927287010423585e-05,250
2015,tackle,title,928889,71,7.643539755557446e-05,6.0604502633659376e-05,9.640118447191783e-05,4.197688516926065e-05,4.160480430875588e-05,4.2352293489307215e-05,250
2016,tackle,title,979382,67,6.84104874298282e-05,5.387428115046194e-05,8.686847107819564e-05,4.4556337784597715e-05,4.4190702351379884e-05,4.4924998362397e-05,250
2017,tackle,title,1041137,70,6.723418723952755e-05,5.322136542257013e-05,8.493617589445959e-05,4.729428860861792e-05,4.6936761258915415e-05,4.765453919082712e-05,250
2018,tackle,title,1155793,96,8.305985587384592e-05,6.802411789904739e-05,0.00010141868709556347,5.020047584409207e-05,4.985269941595548e-05,5.055067826582688e-05,250
2019,tackle,title,1250507,98,7.836821385246145e-05,6.431291282285275e-05,9.549494505030505e-05,5.3285235893149865e-05,5.294873596149878e-05,5.3623874235278054e-05,250
2020,tackle,title,1408496,125,8.874714589178812e-05,7.449387952345422e-05,0.0001057272687855039,5.6559540088296194e-05,5.6235570600494317e-05,5.688537583720461e-05,250
2021,tackle,title,1499230,152,0.00010138537782728467,8.649863132456115e-05,0.00011883388606388758,6.003503367687744e-05,5.972433624229701e-05,6.034734732146663e-05,250
2022,tackle,title,1536944,123,8.002894054695552e-05,6.708090294169573e-05,9.547598551038913e-05,6.372407719700335e-05,6.342651497408822e-05,6.402303532835478e-05,250
2023,tackle,title,1702456,139,8.164675034185905e-05,6.915543204770227e-05,9.639411687979959e-05,6.76397903913499e-05,6.735381816277454e-05,6.792697672422248e-05,250
2024,tackle,title,1690890,123,7.274275677306034e-05,6.0973532202757234e-05,8.678350179598459e-05,7.179609881419852e-05,7.151807069482407e-05,7.207520769627568e-05,250
2025,tackle,title,1079802,86,7.964423107199282e-05,6.449704594486775e-05,9.834839540145045e-05,7.620778329653867e-05,7.593122654718782e-05,7.64853472439656e-05,250
2010,tackle,abstract,573735,1173,0.0020444978953698136,0.0019309044900245544,0.0021647594061932,0.002767798070844335,0.002762816136003479,0.002772788964176512,250
2011,tackle,abstract,619953,1403,0.00226307478147537,0.00214783504095688,0.0023844828091193525,0.0029204683503261893,0.0029155673020401294,0.0029253776130686404,250
2012,tackle,abstract,692532,1588,0.0022930348344914024,0.002183111090661078,0.0024084800855044552,0.0030815338195014003,0.003076733491585755,0.003086341613715197,250
2013,tackle,abstract,784638,1856,0.0023654220162673744,0.0022603446044839027,0.0024753720785725777,0.0032514531729587186,0.0032467739657082895,0.003256139101790445,250
2014,tackle,abstract,888573,2213,0.0024905100650143546,0.002389004321662464,0.0025963174334577843,0.003430709833327982,0.0034261721711791584,0.0034352534844932377,250
2015,tackle,abstract,928889,2449,0.0026364829382197444,0.0025342386779745305,0.002742840916182296,0.0036198132464804393,0.0036154367149402013,0.003624195056596961,250
2016,tackle,abstract,979382,3072,0.0031366719012601825,0.0030278587594953377,0.0032493827510244842,0.003819300240250407,0.0038151022292127355,0.0038235028529094357,250
2017,tackle,abstract,1041137,3357,0.003224359522329914,0.0031172805657680856,0.0033351043482727663,0.0040297364492927834,0.004025730038674062,0.004033746830947118,250
2018,tackle,abstract,1155793,3897,0.003371711024378933,0.0032676672150018264,0.003479056066382499,0.004251717808737956,0.004247908512873149,0.0042555305059756125,250
2019,tackle,abstract,1250507,4489,0.0035897439998336675,0.003486435172470855,0.0036961026840923554,0.004485872119344249,0.004482253002541806,0.00448949414516103,250
2020,tackle,abstract,1408496,5674,0.0040284104463200465,0.0039251475590602845,0.004134378700497749,0.004732860686877987,0.004729405447186981,0.004736318438907459,250
2021,tackle,abstract,1499230,6834,0.0045583399478398914,0.004451775645823617,0.004667443171647438,0.004993380038469521,0.004990034372026515,0.004996727936815522,250
2022,tackle,abstract,1536944,7084,0.004609146462070186,0.004503293236451151,0.0047174760548276224,0.0052681637186997995,0.005264837230592251,0.005271492297447969,250
2023,tackle,abstract,1702456,8566,0.005031554413153703,0.004926382011395081,0.005138960525047462,0.00555798416816249,0.005554547784168034,0.005561422666225494,250
2024,tackle,abstract,1690890,9350,0.005529632323805806,0.00541897779758347,0.005642533576001007,0.005863654687220808,0.005859948238327245,0.005867363466627077,250
2025,tackle,abstract,1079802,4848,0.004489712002756061,0.004365364721997637,0.004617584884679969,0.0061860314876315235,0.006181879438187684,0.006190186308422677,250
2010,war_on,any,573735,466,0.000812221670283319,0.0007417739298753743,0.0008893540175391165,0.000908028653082817,0.0009031441945126091,0.0009129395040443259,250
2011,war_on,any,619953,451,0.0007274745020993527,0.0006633821092375449,0.000797754212266962,0.0008930992867094454,0.0008886765650323697,0.0008975439993963063,250
2012,war_on,any,692532,486,0.0007017726256692831,0.0006421111755547143,0.0007669732362572327,0.0008784151659185667,0.0008744362691106666,0.0008824121516806037,250
2013,war_on,any,784638,534,0.0006805686189045139,0.0006252581564346473,0.0007407682293465474,0.0008639722690850217,0.0008604185255775436,0.00086754067769658,250
2014,war_on,any,888573,561,0.0006313493657808644,0.0005812362251797983,0.000685780206367466,0.0008497666403021525,0.0008466181419858774,0.0008529268376110345,250
2015,war_on,any,928889,569,0.0006125597353397445,0.0005642665586634408,0.0006649833697001355,0.0008357943883153552,0.0008330292567832305,0.0008385686906362919,250
2016,war_on,any,979382,576,0.0005881259814862842,0.00054202970519989,0.0006381399581669383,0.0008220516854727201,0.0008196449194156615,0.0008244655128109061,250
2017,war_on,any,1041137,540,0.0005186637301334983,0.00047673338957722445,0.0005642799062820008,0.0008085347666924418,0.0008064564147183003,0.0008106184705275384,250
2018,war_on,any,1155793,603,0.0005217197197075947,0.00048171612446698417,0.0005650434922954734,0.0007952399284467882,0.000793452247531533,0.0007970316338687305,250
2019,war_on,any,1250507,615,0.0004918005257067733,0.00045444564974841446,0.0005322242917782975,0.0007821635277623238,0.0007806169366398685,0.0007837131806528821,250
2020,war_on,any,1408496,705,0.000500533902829685,0.0004649327256981015,0.0005388596903211585,0.0007693019812361785,0.0007679307097015042,0.0007706756995219944,250
2021,war_on,any,1499230,693,0.00046223728180465974,0.00042908654302563354,0.0004979479331094016,0.0007566517640680706,0.0007553730186023663,0.000757932672636805,250
2022,war_on,any,1536944,930,0.0006050968675501515,0.0005674474183723793,0.0006452426993687644,0.0007442094091078765,0.0007429319305599427,0.0007454890826535844,250
2023,war_on,any,1702456,1368,0.0008035449961702387,0.0007620927091300115,0.0008472500736477317,0.0007319715059184659,0.0007306122038400175,0.0007333333351189065,250
2024,war_on,any,1690890,1322,0.0007818367841787461,0.0007408269630296826,0.0008251149038685169,0.0007199346998536053,0.0007184310860306399,0.0007214414583376601,250
2025,war_on,any,1079802,649,0.000601036115880504,0.0005565516995570562,0.0006490738016551827,0.00070809569115065,0.0007064071512303812,0.0007097882643566831,250
