pub_year,lexeme,target,n_docs,n_pos,prevalence,prev_lo95,prev_hi95,std_prev,std_lo95,std_hi95,L_star
2016,conquer,title,744227,21,2.8217197172368108e-05,1.8456762942607017e-05,4.313898970160881e-05,3.066172629813137e-05,3.048502369700552e-05,3.083945310204612e-05,250
2017,conquer,title,767947,33,4.297171549599126e-05,3.059984333760518e-05,6.0345377437231594e-05,3.127603574079132e-05,3.111556234253012e-05,3.1437336728207916e-05,250
2018,conquer,title,826130,23,2.784065461852251e-05,1.855264283737574e-05,4.177833057085804e-05,3.190265251566084e-05,3.1756778918575946e-05,3.2049196156278216e-05,250
2019,conquer,title,885697,38,4.2904063127683624e-05,3.126025649425959e-05,5.888469435527196e-05,3.254182317708752e-05,3.240780953056006e-05,3.2676390982345245e-05,250
2020,conquer,title,1023857,33,3.22310635176592e-05,2.2951474343817898e-05,4.5262345340097726e-05,3.3193799218030324e-05,3.306746616090238e-05,3.332061490994588e-05,250
2021,conquer,title,1172890,49,4.1777148752227404e-05,3.1603430623785574e-05,5.52257905903235e-05,3.385883716895612e-05,3.3734497075817444e-05,3.398363554470404e-05,250
2022,conquer,title,1221578,48,3.9293438486940664e-05,2.9639271318605504e-05,5.209201792638102e-05,3.453719869871686e-05,3.4408144164772134e-05,3.4666737260374756e-05,250
2023,conquer,title,1176462,47,3.995029163712895e-05,3.0045558961319743e-05,5.312001658940808e-05,3.5229150717443826e-05,3.508860688105319e-05,3.5370257467926104e-05,250
2024,conquer,title,1227755,53,4.316822167289076e-05,3.30061449541322e-05,5.645886650543155e-05,3.593496548150309e-05,3.577692414117736e-05,3.609370493001739e-05,250
2025,conquer,title,1127750,38,3.369541121702505e-05,2.455073041883702e-05,4.624615440260077e-05,3.665492070055017e-05,3.6474450907210573e-05,3.68362833968868e-05,250
2010,conquer,abstract,387434,39,0.00010066230635411451,7.364169756282983e-05,0.00013759595158506,0.00011505419270795772,0.0001145450753275222,0.0001155655726959146,250
2011,conquer,abstract,509457,39,7.655209369976269e-05,5.600319444927858e-05,0.00010464008205131446,0.0001190529314210587,0.0001185647696506355,0.0001195431028392388,250
2012,conquer,abstract,552351,62,0.00011224746583241454,8.757006883633299e-05,0.0001438779953882023,0.00012319063022666433,0.00012272493479449257,0.00012365809258105617,250
2013,conquer,abstract,616976,66,0.00010697336687326573,8.409241410253898e-05,0.00013607921824691216,0.0001274721169134149,0.0001270302932457515,0.00012791547709000862,250
2014,conquer,abstract,668201,57,8.53036735952206e-05,6.584779492324239e-05,0.00011050749541470753,0.0001319023869126433,0.0001314856494275535,0.00013232044505248971,250
2015,conquer,abstract,692692,93,0.000134258804779036,0.00010960574328832686,0.0001644560417815635,0.00013648660911363253,0.00013609585175678772,0.00013687848825638747,250
2016,conquer,abstract,744227,92,0.00012361819713608885,0.00010080837986055301,0.00015158838785803882,0.0001412301318801686,0.00014086573177872908,0.00014159547450061187,250
2017,conquer,abstract,767947,116,0.00015105209083439352,0.00012595292733169866,0.0001811519628363792,0.0001461384892753216,0.00014580001051183808,0.00014647775371151415,250
2018,conquer,abstract,826130,128,0.00015493929526829917,0.00013032385789449273,0.00018420321481548788,0.00015121740750163496,0.00015090316572407262,0.00015153230355923532,250
2019,conquer,abstract,885697,119,0.00013435746084721975,0.00011229003259214609,0.000160760920393697,0.00015647281156413797,0.00015617927758100478,0.0001567668971485534,250
2020,conquer,abstract,1023857,150,0.0001465048341711782,0.00012486189288753502,0.00017189861060801201,0.00016191083216385586,0.00016163194181234388,0.00016219020365300767,250
2021,conquer,abstract,1172890,190,0.000161993025773943,0.00014053998396835698,0.00018672020382773562,0.00016753781282975039,0.0001672644623740826,0.00016781160993098465,250
2022,conquer,abstract,1221578,212,0.00017354601998398792,0.00015170586432994223,0.000198529743551854,0.00017336031729729522,0.0001730805454470623,0.0001736405412994114,250
2023,conquer,abstract,1176462,180,0.00015300111690815343,0.0001322239872606968,0.00017704250055294835,0.00017938513714217132,0.00017908528460896308,0.00017968549164505945,250
2024,conquer,abstract,1227755,195,0.0001588264759662962,0.00013804516873346624,0.00018273562756096926,0.00018561929967784955,0.00018528564629257736,0.00018595355377817275,250
2025,conquer,abstract,1127750,126,0.00011172688982487254,9.384825348543716e-05,0.00013301105695570224,0.00019207007612613642,0.00019169003318153898,0.0001924508723954416,250
2010,counterattack,any,387434,6,1.5486508669863772e-05,7.097624544472648e-06,3.379011827653379e-05,1.8121374000171705e-05,1.7998515286278513e-05,1.824507133813686e-05,250
2011,counterattack,any,509457,5,9.814370987149063e-06,4.1921197105875645e-06,2.297671780214386e-05,1.744813149474232e-05,1.7339102028235427e-05,1.7557846533998378e-05,250
2012,counterattack,any,552351,8,1.4483543978376069e-05,7.339189708764767e-06,2.858239064398634e-05,1.679990077132941e-05,1.6703032923894282e-05,1.6897330386280218e-05,250
2013,counterattack,any,616976,18,2.9174554601799746e-05,1.8455186833169004e-05,4.6119789760054544e-05,1.6175752642301093e-05,1.6089298969967633e-05,1.6262670854197207e-05,250
2014,counterattack,any,668201,6,8.9793340626548e-06,4.1153156333283715e-06,1.9592173205137913e-05,1.5574792437108784e-05,1.549691014221926e-05,1.5653066136275297e-05,250
2015,counterattack,any,692692,10,1.443643062140172e-05,7.841867258096599e-06,2.6576498485927365e-05,1.4996158720223584e-05,1.4924917589981565e-05,1.5067739900729406e-05,250
2016,counterattack,any,744227,10,1.3436760558270527e-05,7.298845435068384e-06,2.4736186563821576e-05,1.4439022056680372e-05,1.437245248626974e-05,1.4505899956057473e-05,250
2017,counterattack,any,767947,6,7.81303918108932e-06,3.58079069977483e-06,1.7047429188103996e-05,1.3902583823462597e-05,1.3838771253428906e-05,1.396669063834982e-05,250
2018,counterattack,any,826130,10,1.2104632442835874e-05,6.575232321894114e-06,2.228384307755195e-05,1.3386075065026147e-05,1.3323281539703215e-05,1.3449164536492645e-05,250
2019,counterattack,any,885697,11,1.2419597221171574e-05,6.935158450910106e-06,2.2241125019850923e-05,1.288875539132405e-05,1.282552585773568e-05,1.295229664095264e-05,250
2020,counterattack,any,1023857,15,1.465048341711782e-05,8.878788503847809e-06,2.4174002901355296e-05,1.2409911916754541e-05,1.23451279911227e-05,1.247503580683758e-05,250
2021,counterattack,any,1172890,14,1.1936328214922116e-05,7.110532212461941e-06,2.0037243396190238e-05,1.194885823851326e-05,1.1881732634102387e-05,1.2016363063090227e-05,250
2022,counterattack,any,1221578,17,1.3916426130791485e-05,8.689161031707125e-06,2.228826310510193e-05,1.1504933452886707e-05,1.1434964649776695e-05,1.1575330379466215e-05,250
2023,counterattack,any,1176462,13,1.1050080665588859e-05,6.458021461303214e-06,1.8907320879355517e-05,1.1077501208078644e-05,1.1004413501879176e-05,1.1151074333444614e-05,250
2024,counterattack,any,1227755,11,8.959442233996197e-06,5.002989742613358e-06,1.6044676906636223e-05,1.0665948792213199e-05,1.0589634755548883e-05,1.0742812778876869e-05,250
2025,counterattack,any,1127750,5,4.433606739082244e-06,1.8937732308285347e-06,1.0379701983221128e-05,1.0269686255208682e-05,1.0190158951453691e-05,1.034983420939842e-05,250
2010,counterattack,title,387434,0,0.0,0.0,9.915032579754911e-06,1.6208223823550892e-06,1.5872977862744233e-06,1.655055035041121e-06,250
2011,counterattack,title,509457,2,3.925748394859625e-06,1.0765824683411327e-06,1.4315098663108388e-05,1.5892270814528474e-06,1.5592761509518903e-06,1.619753315298443e-06,250
2012,counterattack,title,552351,1,1.8104429972970086e-06,3.195877158207714e-07,1.0255966949847204e-05,1.5582476786862908e-06,1.5316905283915196e-06,1.5852652882583406e-06,250
2013,counterattack,title,616976,3,4.8624257669666246e-06,1.6536649062484071e-06,1.4297356763154022e-05,1.527872168176937e-06,1.5045146835724771e-06,1.5515922755237987e-06,250
2014,counterattack,title,668201,1,1.4965556771091333e-06,2.6417887368525883e-07,8.477839229537532e-06,1.4980887780789135e-06,1.4777140853477341e-06,1.518744396245894e-06,250
2015,counterattack,title,692692,0,0.0,4.235164736271502e-22,5.5456646204256045e-06,1.4688859660169514e-06,1.451241215992469e-06,1.4867452473937105e-06,250
2016,counterattack,title,744227,0,0.0,0.0,5.1616495940482715e-06,1.4402524146133359e-06,1.42502871717441e-06,1.4556387478107966e-06,250
2017,counterattack,title,767947,1,1.30217319684822e-06,2.2986558100472696e-07,7.376687475955961e-06,1.4121770271020402e-06,1.398981446443738e-06,1.4254970719561613e-06,250
2018,counterattack,title,826130,2,2.4209264885671745e-06,6.639056149232413e-07,8.827847932961152e-06,1.3846489230283552e-06,1.3729742743500617e-06,1.396422843218125e-06,250
2019,counterattack,title,885697,1,1.1290542928337795e-06,1.9930583434298072e-07,6.3959897183548945e-06,1.3576574340323212e-06,1.3468736283250133e-06,1.3685275806582871e-06,250
2020,counterattack,title,1023857,2,1.9533977889490426e-06,5.35692294533004e-07,7.123023131599939e-06,1.3311920997143993e-06,1.3205982965367183e-06,1.3418708859754791e-06,250
2021,counterattack,title,1172890,0,0.0,2.117582368135751e-22,3.275197366469415e-06,1.3052426635816828e-06,1.2941816540371671e-06,1.3163982083645137e-06,250
2022,counterattack,title,1221578,2,1.6372266036225275e-06,4.489867028691728e-07,5.970115607402405e-06,1.279799069073152e-06,1.2677582456476253e-06,1.2919542528208873e-06,250
2023,counterattack,title,1176462,7,5.950043435317078e-06,2.8822581909759383e-06,1.228304299496472e-05,1.2548514556624008e-06,1.2414879426162524e-06,1.2683588148534017e-06,250
2024,counterattack,title,1227755,2,1.6289894970902176e-06,4.4672779000032664e-07,5.9400792570390725e-06,1.2303901550363336e-06,1.2155001227664844e-06,1.2454625918824623e-06,250
2025,counterattack,title,1127750,0,0.0,0.0,3.406291940202976e-06,1.2064056873483516e-06,1.1898816629186422e-06,1.2231591825379582e-06,250
2010,counterattack,abstract,387434,6,1.5486508669863772e-05,7.097624544472648e-06,3.379011827653379e-05,1.825318205524388e-05,1.812805678499638e-05,1.837917096165959e-05,250
2011,counterattack,abstract,509457,4,7.85149678971925e-06,3.053297871123928e-06,2.0189820847846864e-05,1.7476572653806156e-05,1.73660383231142e-05,1.7587810519935808e-05,250
2012,counterattack,abstract,552351,8,1.4483543978376069e-05,7.339189708764767e-06,2.858239064398634e-05,1.6733004728005165e-05,1.6635125389578836e-05,1.683145996853095e-05,250
2013,counterattack,abstract,616976,16,2.5932937423821997e-05,1.5963431849078188e-05,4.212835075430254e-05,1.6021072547560788e-05,1.593385519558627e-05,1.610876729460717e-05,250
2014,counterattack,abstract,668201,6,8.9793340626548e-06,4.1153156333283715e-06,1.9592173205137913e-05,1.533943018433155e-05,1.5260818823165792e-05,1.5418446481227983e-05,250
2015,counterattack,abstract,692692,10,1.443643062140172e-05,7.841867258096599e-06,2.6576498485927365e-05,1.4686788968550136e-05,1.4614689202116668e-05,1.4759244425037812e-05,250
2016,counterattack,abstract,744227,10,1.3436760558270527e-05,7.298845435068384e-06,2.4736186563821576e-05,1.4061915053234672e-05,1.3994262156677943e-05,1.4129895001670884e-05,250
2017,counterattack,abstract,767947,5,6.5108659842411e-06,2.7810558823946964e-06,1.5242830639300507e-05,1.3463627082177886e-05,1.3398493489256894e-05,1.3529077302302816e-05,250
2018,counterattack,abstract,826130,9,1.0894169198552287e-05,5.731643432716317e-06,2.070651673528454e-05,1.2890793957111185e-05,1.2826505518207939e-05,1.2955404615486082e-05,250
2019,counterattack,abstract,885697,10,1.1290542928337795e-05,6.133018365240303e-06,2.0785166313714413e-05,1.234233269982802e-05,1.227755065988048e-05,1.2407456555561531e-05,250
2020,counterattack,abstract,1023857,13,1.2697085628168778e-05,7.4205858460116825e-06,2.172542463933447e-05,1.1817206405229443e-05,1.1750950073295865e-05,1.1883836311156992e-05,250
2021,counterattack,abstract,1172890,14,1.1936328214922116e-05,7.110532212461941e-06,2.0037243396190238e-05,1.1314422281426986e-05,1.1246038984130728e-05,1.1383221389314337e-05,250
2022,counterattack,abstract,1221578,15,1.2279199527168957e-05,7.441691448729616e-06,2.026128977787444e-05,1.083302977320143e-05,1.0762136484130524e-05,1.090439005166967e-05,250
2023,counterattack,abstract,1176462,8,6.800049640362375e-06,3.4457582205494573e-06,1.341954982451088e-05,1.0372118765273688e-05,1.0298538123044804e-05,1.0446225118461596e-05,250
2024,counterattack,abstract,1227755,10,8.144947485451088e-06,4.424329951491148e-06,1.4994352297512857e-05,9.930817861994517e-06,9.854521400780669e-06,1.0007705025841204e-05,250
2025,counterattack,abstract,1127750,5,4.433606739082244e-06,1.8937732308285347e-06,1.0379701983221128e-05,9.50829274020381e-06,9.429355640245285e-06,9.587890649473625e-06,250
2010,defeat,any,387434,84,0.0002168111213780928,0.00017514268597034976,0.00026839028998692653,0.00028663573501502924,0.00028598106110447503,0.00028729190718829905,250
2011,defeat,any,509457,126,0.00024732214887615637,0.00020774749663618873,0.0002944333149215796,0.000288747940399717,0.00028812840741599256,0.0002893688051161348,250
2012,defeat,any,552351,115,0.000208200944689156,0.00017347011341968085,0.00024988357386419814,0.00029087570599883,0.000290287075986289,0.0002914655292586853,250
2013,defeat,any,616976,144,0.00023339643681439797,0.00019826514758762895,0.000274751050365692,0.0002930191463745126,0.0002924561581058401,0.0002935832180968985,250
2014,defeat,any,668201,154,0.00023046957427480652,0.0001968337862009167,0.000269851636400757,0.0002951783769313824,0.00029463467794827575,0.0002957230789231717,250
2015,defeat,any,692692,173,0.00024975024975024975,0.00021520727445395812,0.000289836119604719,0.00029735351392271123,0.00029682169597630947,0.0002978862844479025,250
2016,defeat,any,744227,204,0.00027410991538871874,0.00023899151554725577,0.0003143871351055631,0.00029954467445665096,0.00029901645252645135,0.0003000738292273483,250
2017,defeat,any,767947,218,0.000283873756912912,0.0002486130939348909,0.00032413379958391714,0.0003017519765025047,0.0003012185151626868,0.0003022863823226115,250
2018,defeat,any,826130,234,0.0002832483991623594,0.00024921121948491787,0.0003219328677582549,0.0003039755388970442,0.0003034278736632918,0.00030452419232558165,250
2019,defeat,any,885697,247,0.00027887641032994353,0.0002462027009473638,0.0003158848973896876,0.0003062154813508723,0.00030564494013998386,0.00030678708725263414,250
2020,defeat,any,1023857,285,0.0002783591849252386,0.0002478673029994171,0.000312600912586474,0.00030847192445483494,0.00030787045715717064,0.000309074566438331,250
2021,defeat,any,1172890,338,0.00028817706690311963,0.00025905265191168236,0.00032057479158748513,0.0003107449896864745,0.00031010535877289396,0.0003113859395075099,250
2022,defeat,any,1221578,342,0.00027996574921945223,0.00025182827903855436,0.0003112461180065667,0.00031303479941653526,0.00031235063747310184,0.0003137204594541529,250
2023,defeat,any,1176462,265,0.00022525164433700366,0.000199717360839761,0.00025404970999905684,0.0003153414769155141,0.0003146072486358855,0.00031607741819037973,250
2024,defeat,any,1227755,274,0.0002231715611013598,0.00019826724263902188,0.00025120332127481407,0.00031766514636025927,0.00031687605802008554,0.00031845619907117014,250
2025,defeat,any,1127750,247,0.0002190201729106628,0.00019335870220219193,0.00024808644346603723,0.0003200059328406177,0.0003191578226852719,0.0003208562959878121,250
2010,defeat,title,387434,25,6.452711945776572e-05,4.370963209419754e-05,9.52583598241054e-05,8.498055170433566e-05,8.467951198407954e-05,8.52826615439354e-05,250
2011,defeat,title,509457,49,9.618083567406081e-05,7.275895562856448e-05,0.0001271415088096349,8.511109991081402e-05,8.483207941890365e-05,8.539103804834823e-05,250
2012,defeat,title,552351,37,6.698639089998932e-05,4.860172269817297e-05,9.232482121535113e-05,8.524184865001427e-05,8.498431522485909e-05,8.550016242850579e-05,250
